 "name" , "count" 
"Talladega","41"
"Baodi","4"
"Saint-Priest-Bramefant","279"
"Blantyre","4"
"Croatia","0"
"Jundiai","97"
"Le Bousquet-d'Orb","23"
"Stapelfeld","267"
"Robbinsdale","261"
"Adler","28"
"Mahlow","665"
"Landry","391"
"Saffron Walden","201"
"Cutral","0"
"Mirfield","406"
"Cazorla","27"
"North Richland Hills","529"
"Argilliers","280"
"Dalmahoy","0"
"Laos","12"
"Nejdek","120"
"Feuquieres-en-Vimeu","0"
"Ponda","294"
"East Rutherford","788"
"Dun Laoghaire","241"
"Darien","0"
"Hunters Point","590"
"Dunajska Streda","116"
"Acme","8"
"Muttenz","191"
"Propata","218"
"North Mumbai Business District","0"
"Krasnoyarsk","11"
"Braunsbach","64"
"Dubendorf","294"
"Cala en Blanes","0"
"Diseworth","14"
"Slavicin","8"
"Amares","113"
"Montgat","0"
"Chryston","154"
"Ferrisburg","59"
"Erlinsbach","282"
"Dubrovnik Old Town","0"
"Marble Canyon","15"
"Saalfelder Hoehe","48"
"Lapa","0"
"Pollensa","437"
"Twijzelerheide","69"
"Montebello Vicentino","310"
"Golders Green","0"
"Sable-sur-Sarthe","0"
"Akaslompolo","12"
"Patrimonio","40"
"Morwell","10"
"Broadmeadow","68"
"Crosslake","17"
"Murrieta","94"
"Mautern in Steiermark","30"
"Saubusse","182"
"Port Royal","0"
"Vila Pouca da Beira","0"
"Lujiazui","0"
"Ramrod Key","101"
"Tete a la Baleine","0"
"Acquaviva Picena","90"
"Neuwied","155"
"Pattensen","140"
"Dijon","125"
"Ornolac-Ussat-les-Bains","171"
"Amboin","0"
"Vedene","0"
"St Mellion","0"
"Holzgerlingen","185"
"Bernac-Debat","0"
"Magong","1"
"Solario","0"
"Velka Upa","12"
"La Tene","116"
"Eua","4"
"Charolles","33"
"Sitiawan","5"
"Muenchberg","38"
"Lions Bay","167"
"Weybridge","1344"
"British Indian Ocean Territory","0"
"Diyarbakir","4"
"Pulau Perhentian Besar","8"
"Muravera","74"
"Hughes","0"
"Renvyle","31"
"Maizieres-les-Metz","0"
"Viroqua","20"
"Carmignano di Brenta","282"
"Le Bourget","2066"
"Moala","0"
"South Brent","287"
"Railroad","104"
"Caldes de Boi","0"
"Badia Polesine","261"
"Hofors","5"
"Racine","137"
"Drvenik","70"
"Seregno","882"
"Porto Novo","1"
"Ueno","0"
"Bobenheim am Berg","167"
"Broomall","320"
"Whangaroa","64"
"Lavalle Street","1629"
"Neumarkt am Wallersee","214"
"Calle Navas","0"
"Bayou La Batre","88"
"Enumclaw","90"
"Mondolfo","332"
"Malad","0"
"Scheessel","0"
"Nobeoka","2"
"Lara","0"
"Nove Mesto nad Metuji","19"
"Sarrewerden","47"
"Arriondas","0"
"Tavewa Island","6"
"Canyonville","13"
"Peligros","210"
"Flammerans","92"
"La Bonneville-sur-Iton","42"
"Preston","0"
"Moama","11"
"Phelps","0"
"Gornja Stubica","52"
"Hakupu","1"
"Bremerton","281"
"Touho","0"
"Derry Hill","0"
"Guardamar del Segura","123"
"Ottumwa","15"
"Vaeggerlose","15"
"Cisolok","1"
"Malay","86"
"Kaltag","0"
"San Lorenzo di Sebato","321"
"Flecheiras","3"
"Fianarantsoa","0"
"Vanderpool","3"
"Canaryville","0"
"Holyoke","0"
"South Casco","64"
"Villar San Costanzo","50"
"D'Hanis","5"
"Khatanga","0"
"Hangest-sur-Somme","0"
"Oldenburg in Holstein","65"
"Premanon","176"
"Shantou","11"
"Granite City","223"
"Inarajan","32"
"Sury-en-Vaux","96"
"Vibo Valentia","116"
"Saint-Maurice-sous-les-Cotes","0"
"Langholmen","0"
"Barton-upon-Humber","199"
"Geising","154"
"Castelpetroso","43"
"Fuxin","1"
"Mount Gambier","9"
"North Keeeling Island","0"
"Ewo","0"
"Gronowo","22"
"Passo Lanciano","0"
"Lask","29"
"Camerota","96"
"Moana","0"
"Firebaugh","12"
"Piata","0"
"North Portland","0"
"Center Lovell","63"
"Kevelaer","149"
"Shakopee","232"
"Flayosc","204"
"Sealevel","8"
"Ko Lan","182"
"Chiswick","0"
"Cajon del Maipo","0"
"Saint-Jean-de-Verges","209"
"Djibouti","3"
"Cimelice","5"
"Wishram","10"
"Beaumont","0"
"Grammichele","180"
"Gillingham (Dorset)","351"
"Williamsville","236"
"Azincourt","68"
"Gulf Shores","126"
"Ganllwyd","0"
"Epping","0"
"Suita","434"
"Kooyong","332"
"Joliet","187"
"West Witton","0"
"Monteils","52"
"Wolcott","171"
"Bogenhausen","0"
"Seneca","0"
"Geleen","219"
"Kardzali","1"
"Carterton","322"
"Nazelles-Negron","154"
"Intra Muros","0"
"Haringey","0"
"Gubbio","295"
"Kapfenstein","78"
"Mount Clemens","189"
"Raisdorf","92"
"Hwange","1"
"Stalybridge","387"
"Santa Barbara de Nexe","74"
"Woodbury","0"
"Nimes","372"
"Minturno","72"
"Jiaosi","233"
"Eterna","1"
"Saltford","0"
"Paslek","9"
"Panama Beach","142"
"Eye","154"
"Caldes de Malavella","378"
"Ponta do Ramo","0"
"Boulaide","105"
"Castelo de Paiva","182"
"Boltenhagen","119"
"Lauf","257"
"Caponago","740"
"Sinop","0"
"Moss Town","8"
"Platinum","0"
"Commerce","0"
"Muncy","40"
"Dimitrovgrad","0"
"Arawa","0"
"Langemark-Poelkapelle","0"
"Garden Homes","0"
"Chauray","31"
"Rumelihisari","0"
"Gosport","218"
"Roncola","772"
"Cairo","100"
"Camarinas","12"
"Wormley","0"
"Ansbach","147"
"Broadus","0"
"Coogee","0"
"Bar Harbor","33"
"Cairu","17"
"Munda","0"
"Spezzano Albanese","42"
"Kalpetta","14"
"Milotice","2"
"Takanabe","12"
"Uffenheim","90"
"Liberty Lake","84"
"Gordonsville","0"
"Leucadia","0"
"Sosnowiec","60"
"Pulsano Marina","0"
"Valesdir","0"
"Yekaterinburg","45"
"Landstrasser Hauptstrasse","358"
"Bois-Guillaume","0"
"Cecina","155"
"Eze","679"
"Richard-Toll","0"
"Tasagil","91"
"Kematen in Tirol","358"
"L'Alfas del Pi","306"
"Mount Storm","13"
"Amoliani","92"
"Song Phi Nong","0"
"Senales","249"
"Karol Bagh","0"
"Distre","81"
"Raufarhofn","0"
"Lavi","82"
"Araxa","4"
"Ostend","0"
"Komae","496"
"Zirndorf","134"
"Mindeparken","0"
"Cannington","94"
"Sandwich","0"
"Claydesta Plaza","0"
"Applegate","66"
"Audressein","64"
"Julesburg","1"
"Rociada","8"
"Tannheim","0"
"Veryan","0"
"Dehong","1"
"Devin","16"
"Frauenau","38"
"Jaisalmer","44"
"White Bear Lake","254"
"Jard-sur-Mer","119"
"Thekkumbhagam","18"
"Rio Frio","0"
"Saint-Saviol","18"
"Sauze d'Oulx","169"
"Ramon","7"
"Litang","0"
"Olongapo","36"
"Badian","7"
"Landudec","80"
"Bagnols-sur-Ceze","0"
"Malfa","77"
"Ramot","70"
"Berenx","67"
"Vicosa","0"
"Malabi","0"
"Moraine","143"
"Plymouth Meeting","302"
"Madrid City Centre","0"
"Whickham","66"
"Malabo","4"
"Fristad","13"
"Araya","6"
"Aberaeron","22"
"Monticiano","410"
"Long Neck","158"
"St. Julian's","146"
"Auchy-les-Hesdin","0"
"Kikugawa","34"
"Evarts","2"
"Pennsauken","289"
"Chisamba","3"
"Edson","7"
"Gorton","0"
"Wellington (Shropshire)","200"
"Harrogate","0"
"Merimbula","13"
"Batsfjord","0"
"Biriatou","206"
"Labastide-Murat","0"
"Ellenton","220"
"Reynosa","71"
"Dromana","30"
"Franconville","2035"
"Gaiserwald","158"
"Crancey","36"
"Laxa","21"
"Lake Nona","0"
"Laxe","73"
"Vrchlabi","55"
"Canuelas","5"
"Neuerburg","0"
"Hawthorne","0"
"Iwaki","5"
"Saint Owens Cross","69"
"Mbarara","0"
"Wolfe Island","47"
"Rohrmoos","330"
"West Pilton","114"
"Slavske","3"
"Via del Tritone","0"
"Rijssen","106"
"Morafenobe","0"
"Honiton","279"
"Mont-le-Vignoble","258"
"Serdinya","62"
"Nimis","71"
"Ormara","0"
"Ransbach-Baumbach","110"
"Haydock","14"
"Desloge","14"
"Mbotela","0"
"Manitouwadge","0"
"Jwalapur","58"
"Tlaquepaque","0"
"Mostov","105"
"Princess Anne","34"
"Y Felinheli","78"
"Saltykovka","227"
"Luxembourg","138"
"Carlingford","0"
"La Goubette","0"
"Hohenlinden","334"
"Gevgelija","14"
"Doxato","23"
"Chisasibi","0"
"San Antonio de los Cobres","1"
"Wingen-sur-Moder","0"
"Saskatoon","28"
"Oshakati","2"
"Moate","31"
"Parsberg","57"
"Folly Beach","143"
"Alsip","430"
"Camocim","15"
"Brzeg","72"
"Knaresborough","294"
"Vechta","45"
"Fort St. John","5"
"Cresco","0"
"Shahhat","0"
"Waengle","280"
"Rochehaut","0"
"Vogtsburg","238"
"Malia","382"
"Steeles Tavern","240"
"Castel Volturno","506"
"Barbarano","707"
"Mineral","98"
"Logansport","34"
"Stourbridge","315"
"Millbrook","0"
"Killarney","79"
"Malin","30"
"Gjoa Haven","0"
"Sa Coma","365"
"Taponas","164"
"Iwami","1"
"Terney","0"
"Rosemont","509"
"El Viso del Alcor","203"
"Edgerton","102"
"Bivio","281"
"Algermissen","154"
"Treptow-Koepenick","0"
"Port Bailey","1"
"Cruseilles","301"
"Vaux-et-Chantegrue","0"
"Ower","0"
"Sogny-aux-Moulins","0"
"Huldenberg","348"
"Arisaig","13"
"Palmdale","38"
"Tschoran","19"
"North Bend","0"
"Philippines","0"
"Palmview","147"
"Dyce","120"
"Imperatriz","0"
"Hideaway Island","31"
"Elm Creek","27"
"Choctaw","8"
"Moraira","0"
"Warminster","0"
"Khabarovsk","3"
"Ijsselstein","624"
"Jinhae","21"
"Hattenhofen","305"
"Pukatawagan","0"
"Seaman","8"
"Burnhaupt-le-Haut","0"
"Semecourt","85"
"Goodwick","31"
"Ruffec","0"
"Casper","20"
"Thum","67"
"Sankt Kanzian am Klopeiner See","86"
"Hagersten","161"
"Malaga","297"
"Thai Mueang","60"
"Neuville","64"
"Commes","98"
"Truth or Consequences","3"
"Hell's Kitchen","0"
"Deokhyeon","198"
"Vysehrad","0"
"Target","56"
"Rosses Point","29"
"Zabolottya","0"
"Hermsdorf","47"
"Bismarck","29"
"Claregalway","67"
"Cortes Bay","9"
"Greenwich Avenue Shops","0"
"Beit Al Dine","113"
"West Branch","0"
"Dorset","0"
"Oppeano","383"
"Bottle Creek","41"
"Berghaupten","265"
"Vasterljung","19"
"Tuchlovice","483"
"Dorsey","520"
"Dapoli","1"
"Copacabana","1"
"Devon","0"
"Tours","139"
"North America","0"
"Marlboro","0"
"Mangonui","24"
"Mizan Teferi","0"
"Cherbourg","23"
"La Rioja","0"
"Villach","161"
"Toury","72"
"Poltu Quatu","0"
"Klintum","0"
"Fouilloy (Somme)","24"
"Manafaru Island","3"
"Purton","0"
"Posada de Valdeon","72"
"Eshowe","2"
"Alveston","0"
"Kealakekua Bay State Historical Park","0"
"Swellendam","21"
"Augerville-la-Riviere","69"
"Tsarabanjina","5"
"Kabrousse","3"
"Ridgefield","0"
"Cap d'Agde","14"
"Bissone","508"
"Dyer","165"
"Caguas","81"
"Payerne","196"
"Muhldorf am Inn","18"
"Chateauneuf-sur-Isere","0"
"Sainte-Maure-de-Touraine","0"
"Borehamwood","1298"
"Forges-les-Eaux","0"
"Kar Kar Island","0"
"Bad Dueben","103"
"Villada","12"
"Spruce Pine","57"
"Prahovo","8"
"Doenrade","223"
"Sergiyev Posad","7"
"Aurland","5"
"Guilin","70"
"Evie","2"
"Gschnitz","364"
"Sucha Beskidzka","270"
"Poatina","19"
"Phnom Penh","114"
"Montargil","195"
"Waterford","0"
"Le Chateau-d'Oleron","113"
"Montargis","24"
"Isle of Jura","12"
"Markdorf","128"
"Fao","260"
"Thergaon","94"
"Moutier-Rozeille","0"
"Teaneck","781"
"Orient Heights","0"
"Windischeschenbach","57"
"Bald Knob","0"
"Ginestas","66"
"Annecy","313"
"Rumford","0"
"Sjursoya","0"
"Steele","25"
"Puerto San Miguel","0"
"Khujand","0"
"Cercany","484"
"Guercif","0"
"Albbruck","265"
"Acora","33"
"Villandraut","40"
"Emerald Isle","37"
"Penneshaw","8"
"Evje","3"
"Villandro","407"
"Brompton Regis","0"
"Sinyi","15"
"Ballynaskreena","26"
"Newton on the Moor","0"
"Brecksville","186"
"Hadley","0"
"Mupa National Park","0"
"Bad Schwartau","116"
"Scafati","987"
"Dandong","11"
"Reynella","92"
"Fulpmes","384"
"San Zenone degli Ezzelini","779"
"Chaloklum","0"
"Halvergate","0"
"Coral Way Shopping Area","0"
"Sommersted","45"
"Saint-Ay","0"
"9 de Julio Avenue","0"
"Montbron","34"
"Lavington","23"
"Teptep","0"
"Caroline Springs","296"
"Harare","6"
"Ponts","6"
"Dubrovnik","172"
"Largo","0"
"Grafelfing","348"
"Central Valley","125"
"Valley Stream","655"
"Largs","183"
"Salmon Beach","0"
"Magenta","666"
"Seddon","7"
"Ramagundam","0"
"Humen","0"
"Tamarindo","93"
"Carthage","0"
"Malov","140"
"Farforovaya","0"
"Villaga","211"
"Horni Mala Upa","0"
"Humes","15"
"Hietzing","0"
"Pontedera","666"
"Maloy","382"
"Kuruman","1"
"Kealia (Kauai)","0"
"Svetlogorsk","21"
"Kenmare","0"
"Cammarata","82"
"Erice","214"
"East Sydney","137"
"Zumarraga","76"
"Atkins","30"
"Canafistula","95"
"Monrovia","694"
"Frascati","1741"
"Kelle","0"
"Petit-Rederching","0"
"Jewish Quarter","0"
"Malpe","2"
"Monodendri","84"
"Kwethluk","0"
"Kannur","3"
"Cunnamulla","0"
"Flamstead","0"
"Rossford","80"
"Muenchmuenster","216"
"Golden Bay","146"
"Iwata","31"
"La Meyze","55"
"Scotland","0"
"Allanche","69"
"Agnone","57"
"Beynac-et-Cazenac","0"
"Kells","0"
"Newlands","94"
"Le Tignet","663"
"Alburg","22"
"Buenos Aires","430"
"Komlo","26"
"Muralto","379"
"Le Piol","47"
"Lifford","37"
"Romanshorn","143"
"Boenigen","317"
"Globe","7"
"Karcag","11"
"Waynesboro","0"
"Ottobrunn","362"
"Sulina","1"
"Saluggia","246"
"Mayfield West","68"
"Massieux","276"
"Hiram","0"
"Ali Terme","274"
"Lake Lure","103"
"Romney Marsh","194"
"Summerville","150"
"Darjeeling","63"
"Pravisdomini","415"
"Piscataway","394"
"Baar","0"
"Bay View","40"
"St. Stephen's Green","0"
"Eureka","0"
"Chatenois","304"
"Fes","89"
"Ashgrove","138"
"Fet","44"
"Lusignan","57"
"Capoterra","86"
"Burwood","0"
"Catmon","4"
"Saint-Victor","72"
"Claremorris","26"
"Fey","82"
"St Johann im Pongau","219"
"Brevard","109"
"Acciaroli","156"
"Cowansville","16"
"Babb","5"
"Giffnock","0"
"Kosgoda","33"
"Sussex","0"
"Panadura","36"
"Delden","79"
"Sluderno","227"
"Colomiers","153"
"Eumemmerring","326"
"Windom","10"
"Tregon","112"
"Malang","10"
"Brulon","71"
"Puerto General San Martin, Peru","9"
"Babo","0"
"Rousses","38"
"Oudkerk","54"
"Mesgrigny","28"
"Aalborg","27"
"Crespi d'Adda","0"
"Mae Rim","145"
"Leon Valley","145"
"Sintiki","7"
"Landsberg Am Lech","50"
"Calderara di Reno","282"
"Yuzawa","29"
"Shichinohe","17"
"Weststadt","0"
"Blanquefort","158"
"Ovindoli","53"
"Duren Sawit","0"
"Dranske","79"
"Irevik","0"
"Kiveri","0"
"Pacific Palms","11"
"Albert Lea","18"
"Nordstemmen","146"
"Bach","231"
"Hillside","534"
"Tiraspol","1"
"Schwarzenfeld","26"
"Langenfeld","0"
"Migliarino, San Rossore, Massaciuccoli Regional Park","92"
"Torre Del Greco","1050"
"Samana","20"
"Saint-Medard-sur-Ille","0"
"Saint-Patrice","279"
"Wiederitzsch","10"
"Loosdrecht","612"
"Salt Lick","13"
"Peristeri","265"
"Plaine Magnien","94"
"White Sand Beach","0"
"Bellacorick","26"
"Laingholm","155"
"Foley","152"
"Cotronei","37"
"Richton Park","197"
"Kavieng","0"
"Monein","75"
"Casalarreina","66"
"Kavadarci","11"
"Avenida Almirante Reis","0"
"Boedo","0"
"Bade","0"
"Valfabbrica","317"
"Gosselies","74"
"Malta","0"
"Krkonose National Park","45"
"Roche","279"
"Uderns","324"
"North River","0"
"Voorburg","663"
"Catskill","35"
"Hessisch Oldendorf","147"
"Alto Lucero","21"
"Gloet","0"
"Indianapolis","191"
"Salzhausen","210"
"Prestons","300"
"Leicester","0"
"Rutherglen","21"
"Battenheim","282"
"Cajar","219"
"Lunamatrona","39"
"Laverune","186"
"Grays Harbor","17"
"La Trinite-sur-Mer","121"
"Thurso","10"
"Halsey","0"
"Heddon-on-the-Wall","0"
"Foissac","71"
"Ponza","24"
"Cambuquira","3"
"Scalenghe","240"
"Flaminio","0"
"Sao Roque","16"
"Fuentes de Leon","12"
"Purmerend","589"
"Phitsanulok","6"
"Kintzheim","305"
"Montaleigne","258"
"Montbrun","61"
"Blockley","84"
"Etroubles","366"
"Bo'Kaap","47"
"Potstejn","19"
"Zaozhuang","5"
"Skien","9"
"Feliz Lusitania Complex","0"
"Silherovice","24"
"Stuart Island","0"
"Montezuma","0"
"Cankiri","1"
"Zwierzyniec","0"
"Riverstown","24"
"West Hobart","59"
"Chatsworth","0"
"Albavilla","899"
"Miami Platja","0"
"Esterencuby","132"
"Vaterstetten","347"
"Osterholz-Scharmbeck","0"
"Vinyols i els Arcs","169"
"Balsieges","33"
"Trappitello","0"
"Luessow","74"
"Larne","70"
"Don Muang - Chang Wattana","0"
"Porterville","34"
"Surfside Beach","0"
"St. Michaels","0"
"Coleshill","0"
"Malvern East","335"
"Ptuj","49"
"Birkenwerder","664"
"Littlehampton","0"
"Evry","2005"
"Mytholmroyd","0"
"Baga","269"
"Bishopstone","0"
"Port Grimaud","184"
"Siaton","5"
"Cape Verde","0"
"Takeley","0"
"Stanwood","0"
"Brienon-sur-Armancon","0"
"Caronno Pertusella","784"
"Zdar Nad Metuji","37"
"Le Mourillon","0"
"Pelican Waters","93"
"Goldach","150"
"Lozenets","0"
"Samara","0"
"Veytaux","266"
"Ingliston","47"
"Montauto","0"
"Sisteron","40"
"Bamforth National Wildlife Refuge","0"
"Tabor","11"
"Montemaggiore al Metauro","503"
"Bago","0"
"Kostitsi","16"
"Chateaubriant","21"
"Burnside","0"
"Kelso","0"
"Villany","29"
"Traverse City","47"
"Winterset","82"
"Lindenberg im Allgau","159"
"Oleggio","415"
"Carson","0"
"Djurgarden","0"
"Ruffre","362"
"El Barraco","27"
"Migliarino","92"
"Fort Myers","83"
"Melhus","13"
"Manhattan Beach","0"
"Lemoiz","81"
"Beccles","132"
"Luton","389"
"Semur-en-Auxois","0"
"Creciente","66"
"Malate","192"
"West Logan","8"
"Vaxtorp","26"
"Adel","52"
"Metaponto","36"
"Aden","1"
"Rietoog","1"
"Pendik","0"
"Landover","566"
"Kimball","0"
"Reilingen","179"
"Marazion","107"
"Cape Town","309"
"Keel","209"
"Cressa","302"
"Canaan","0"
"Al Qusais","25"
"Villa Ridge","110"
"Pasir Puteh","14"
"Cle Elum","18"
"Plouha","69"
"Sumiyoshi","0"
"Great Broughton","199"
"Cazeres","31"
"Irkutsk","10"
"Swaffham","94"
"Huenxe","146"
"Ewa Beach","107"
"Prisse-la-Charriere","0"
"Wetlina","1"
"Dannemarie","161"
"South Gate","859"
"Les Andelys","91"
"Bazzano","254"
"Danbury","0"
"Anglesola","25"
"Berrias-et-Casteljau","0"
"South Ocean","0"
"Surbourg","201"
"Sam Phran","472"
"Chailly-en-Biere","0"
"Lahntal-Sarnau","0"
"Meade","0"
"Saint-Didier","49"
"San Luis Potosi","16"
"Woelfling-les-Sarreguemines","0"
"Groot-Bijgaarden","199"
"Desert View","4"
"Mezzogiorno","0"
"Baix","92"
"Hazelton","38"
"Saint-Lo","0"
"Paulatuk","0"
"Dedeben","0"
"Armonk","456"
"Queens Domain","59"
"Borgo Venezia","0"
"Baja","0"
"Leuven","415"
"Crescent City","0"
"Baarlo","93"
"Krzywaczka","281"
"Pellworm","24"
"Drylaw","0"
"Denderleeuw","424"
"Waechtersbach","79"
"Sint-Agatha-Berchem","408"
"Fernhill","114"
"Laubach (Rhineland)","130"
"Grand Junction","29"
"Cave City","33"
"Amorebieta","89"
"Pentwater","8"
"Battersea","0"
"Banjul","20"
"Valleraugue","30"
"Veules-les-Roses","0"
"Al Awir","372"
"Cul de Sac","0"
"Castalla","89"
"Whitford","158"
"Oroklini","131"
"Thomson","0"
"Mobridge","1"
"Fujioka","19"
"Cardiff City Centre","199"
"Rudloe","95"
"Wrangel Island","0"
"Lewoleba","0"
"Saint-Etienne-de-Tinee","49"
"Packington","0"
"Little Italy","0"
"Port Allen","93"
"Sezze","154"
"Mali Losinj","22"
"Hillsdale","0"
"San Miniato","1278"
"Ranco","389"
"Nordheim","171"
"Grand Ridge","15"
"Etters","206"
"Cihuatlan","26"
"Neunkirchen","0"
"Malawi","5"
"Villars","199"
"Bullsbrook","84"
"Lakes Entrance","15"
"Balestrand","7"
"Camprodon","89"
"Baku","67"
"Vrigstad","10"
"Tamarack","12"
"Kehl","274"
"Panevezys","5"
"Randa","374"
"Luetjenburg","99"
"Trearddur Bay","0"
"Annan","100"
"Carnoules","221"
"Tiel","199"
"Foz","16"
"Saint-Fraimbault-de-Prieres","72"
"Cefalu","69"
"Lutsk","1"
"Barra do Juru Beach","0"
"Naaldwijk","245"
"Vermilion","0"
"Paducah","37"
"Florham Park","696"
"Schwefelbergbad","0"
"Bali","0"
"Hickory","33"
"Talingchan","0"
"Bedsted","16"
"Roxbury","0"
"Buechenbeuren","81"
"Bang Lamung","124"
"Sunset Hills","0"
"Itumbiara","0"
"Barford","0"
"Szigetcsep","373"
"Rancho Palos Verdes","530"
"Tinley Park","352"
"Zillah","31"
"Wellfleet","142"
"Narrabundah","52"
"Stochov","482"
"Markt Schwaben","345"
"10th Arrondissement","0"
"Murray Bridge","2"
"Mazagon","46"
"Corvara","357"
"Florence","658"
"Saint-Pierre-des-Corps","279"
"Sauveterre-de-Bearn","0"
"Ile de la Tradeliere","753"
"Callao Salvaje","232"
"Sant Just Desvern","798"
"Greenwater","13"
"Mola di Bari","162"
"Pine Point","0"
"Tabuk","0"
"Ranes","41"
"Ibbenburen","57"
"Baiyin","1"
"Buras","1"
"Frohnleiten","75"
"Fonte Blanda","239"
"Aldekerk","0"
"Aarhus","43"
"Monchiero","100"
"Bamu","0"
"Tiga","0"
"Manosque","110"
"Bretton Woods","92"
"Mauldin","120"
"Roscoe","0"
"Wolfen","0"
"Chishui","0"
"Dikli","3"
"Ashmore","252"
"Isle aux Coudres","27"
"Arbon","143"
"Albissola Marina","198"
"Agios Nikolaos","278"
"Nosy Komba","0"
"Nkhotakota","0"
"Bela-Bela","0"
"Espinho","174"
"Benecko","53"
"Utazu","33"
"Vila Franca do Campo","33"
"West Southport","42"
"Bank","31"
"Hill Beach","0"
"Pilies Street","0"
"Rannakula","2"
"German Village","0"
"Wulu Hot Springs","0"
"Saint-Laurent-sur-Sevre","0"
"Castelmezzano","16"
"Narashino","482"
"Oneroa","155"
"Slateford","0"
"Les Portes-en-Re","111"
"Huaihua","2"
"Tabiteuea South","0"
"Vicalvaro","0"
"Robe","7"
"Inishbofin","22"
"Edgartown","0"
"Stendal","10"
"Ihosy","0"
"Rice Hill","115"
"Bela pod Bezdezem","31"
"Soganlik Orta","0"
"Villava","79"
"Mordano","258"
"Palm Springs","131"
"Fougeres-sur-Bievre","0"
"Borgio Verezzi","166"
"Arcy-sur-Cure","0"
"Saint-Hippolyte-le-Graveyron","0"
"Illichivsk","81"
"Urgup","105"
"Alhaurin de la Torre","326"
"Taurisano","158"
"Monett","10"
"Foster Village","0"
"Beruwela","25"
"Netherlands","0"
"Gilman","7"
"Malorita","0"
"Sierra Leone","45"
"Bergerac","0"
"Federal Heights","310"
"Harslov","0"
"Vercana","324"
"Lecousse","107"
"San Pedro Norte","0"
"Canosa di Puglia","35"
"Upper Broughton","186"
"Valasske Prikazy","8"
"Arizkun","0"
"Ovando","1"
"Camden","0"
"Clashganny","58"
"Ustica","7"
"Valdemarsvik","1"
"Wildwood","0"
"Antrim","0"
"Bhamdoun","118"
"Rock","0"
"Delacour","89"
"Namsos","0"
"Bourg-Madame","0"
"Kanchipuram","5"
"Grande Allee","227"
"Panjgur","0"
"Wallingford","0"
"Jerte","25"
"Parramatta Park","132"
"Kildare","66"
"Kirchdorf","0"
"Markleeville","83"
"Havre-St. Pierre","0"
"Mundelein","369"
"Povoa de Lanhoso","93"
"Sainte-Helene","0"
"Amritsar","38"
"Brive-la-Gaillarde","0"
"Enugu","0"
"Rio Rancho","126"
"Pravets","2"
"Ruoqiang","0"
"Muhlbach-sur-Munster","0"
"Blaustein","58"
"Al Safa","0"
"Bathurst Inlet","0"
"Cully","231"
"Kostanay","0"
"Krivan","15"
"Chorges","91"
"Moratalaz","255"
"Rarotonga","29"
"Valenzano","162"
"Ogulin","26"
"San Juan","81"
"Manaus Centro","0"
"Valverdon","56"
"Cushing","13"
"Donald","0"
"Ribeauville","215"
"Cape Yamu","508"
"Baddeckenstedt","186"
"Epone","1678"
"Qatar","102"
"Quimbaya","38"
"Cenerente","411"
"Sassetot-le-Mauconduit","186"
"Le Gosier","41"
"Gerlachov","106"
"Alonissos","65"
"Algodones","125"
"Rebun","0"
"North Bennington","79"
"San Vicente de Alcantara","13"
"Puunene","127"
"Vrane nad Vltavou","486"
"Legde","6"
"Weilerswist","301"
"La-ngu","0"
"Absam","372"
"Robinhood","0"
"Nagaizumi","67"
"Souris","1"
"Jerup","30"
"Maxeville","49"
"Balestrate","264"
"Lanett","74"
"Techelsberg am Wörther See","142"
"Sherborne","245"
"Lake Helen","187"
"Piedecuesta","8"
"Filitheyo","6"
"El Valle de Anton","12"
"Brownsburg-Chatham","0"
"Baie des Citrons","0"
"Ajabgarh","22"
"Zhemgang","0"
"Tinicum Township","0"
"St. Vital","52"
"Tutzing","348"
"Bara","137"
"Oberschoneweide","0"
"Tiko","10"
"Newton-le-Willows","562"
"Roznov Pod Radhostem","19"
"Costa Calma","0"
"Bard","0"
"San Jorge","64"
"Krupina","8"
"Mellingen","0"
"Altay","0"
"Oppede","292"
"Attersee","205"
"Bark","194"
"Baker's Haulover Inlet","0"
"Dapitan","0"
"Tuvalu","0"
"Al Areen Wildlife Sanctuary","108"
"Moose Jaw","10"
"Biboohra","59"
"Ma'alot - Tarshiha","101"
"Anse de Mai","16"
"Menomonie","33"
"Barr","250"
"Rayville","25"
"La Romana","0"
"Xiaguan","0"
"Tsuwano","1"
"Jewett","16"
"Sulphur","0"
"L'Isle-d'Abeau","0"
"Indagen","0"
"Sainte-Tulle","49"
"Tarzali","4"
"Almonacid de Toledo","54"
"Mallacoota","0"
"Domingos Martins","22"
"Avricourt","26"
"Marsala","224"
"Wilkesboro","30"
"Mission","0"
"Canale","266"
"Puyehue","1"
"Gevelsberg","333"
"Sao Carlos","4"
"Duino-Aurisina","0"
"West Melbourne","0"
"Rodney Bay","0"
"Meano","111"
"Edgebrook","0"
"Orleix","152"
"Ko Mak","40"
"San Casciano in Val di Pesa","1233"
"Sant Pere Sallavinera","41"
"Le Fauga","151"
"Varnsdorf","43"
"Kuressaare","5"
"Les Monts-Verts","39"
"Yorkton","8"
"Nissan-lez-Enserune","83"
"Historical Old New Castle","0"
"Mezimesti","34"
"Linda A Velha","0"
"Sankt Anton im Montafon","299"
"Prado del Rey","75"
"Arbus","31"
"Jarmen","19"
"Vrbas","45"
"Bath","335"
"Pierrefonds","85"
"Las Brisas","0"
"Rutherford","0"
"Isla Cristina","0"
"Porto Mantovano","429"
"Murarrie","138"
"Dolgeville","29"
